sample_id,iteration,seed,Percentage of burned trees
8,7,58932660101093672653765183331571832915,0.003223726627981947
8,8,329952633007583892488769335874717180636,0.0038684719535783366
8,9,193746855416393108538881259330428691479,0.0061250805931656995
9,0,98000167359470520911399803571113532724,0.006481481481481481
9,1,205019627324666633505853159800401403176,0.003703703703703704
9,2,325956525929776864749341830125105961230,0.021604938271604937
9,3,323295193961692252492502441295314618716,0.008024691358024692
9,4,206496837586376711832536464643396975647,0.001851851851851852
9,5,78413323206147798446700405825432890438,0.005555555555555556
9,6,299537140405735449919688465133346223070,0.015123456790123457
9,7,185329065791547213833027394432210994285,0.004629629629629629
9,8,44131763910529944261131419734722681268,0.008024691358024692
9,9,316317876394729864673838483888055951232,0.0012345679012345679
10,0,322326795107577348731292804010083887676,0.019242155121373596
10,1,330491459720225482368511497756287125627,0.009769094138543518
10,2,172896897145960728591017365104172435502,0.0053285968028419185
10,3,26081791526322689234748484855363807077,0.0076968620485494375
10,4,196227207522202758195534011333935467632,0.007400828892835998
10,5,31383648346432368005785701558898419820,0.010657193605683837
10,6,315029044509106674895482903678494570306,0.014505624629958556
10,7,144942192810296326711701976248614859776,0.014209591474245116
10,8,178912820541670138382482134928807946846,0.010657193605683837
10,9,215280577548366175555746990705838855220,0.016281823564239194
11,0,140024077705733593145836515307734786457,0.007110352673492605
11,1,44686497521305461470192690787263674128,0.015927189988623434
11,2,224175449313692256736739687486065359911,0.010238907849829351
11,3,34977944162727231216445674768306962548,0.008248009101251423
11,4,112775147903994804716607831881636022344,0.001422070534698521
11,5,196496332964881041388811310983236643935,0.006825938566552901
11,6,140938551772414329057851150226820244501,0.01080773606370876
11,7,20308639944843023324237423198985145845,0.011376564277588168
11,8,289083874332669086356555433701791423181,0.011376564277588168
11,9,241264441653634456911097451080351896623,0.007963594994311717
12,0,247906997869720675523420467052611375472,0.005747126436781609
12,1,176987229765990266586359100441983343137,0.004378762999452655
12,2,104314846434484910266442362401719253647,0.012588943623426382
12,3,54992662922088321743032069253999857540,0.014230979748221127
12,4,179797794921532425892130564201864192764,0.009304871373836891
12,5,224099942588425882339934330630806910300,0.011494252873563218
12,6,184483179846244953418548682029143071250,0.004105090311986864
12,7,265207306146759121729134319781353897259,0.009578544061302681
12,8,102653040298121141681460283268510173923,0.006294471811713191
12,9,71688754312434303864414998422133941993,0.00875752599890531
13,0,76825110802012484851664647186907619001,0.027953586497890294
13,1,329860688868402358639140470061492526293,0.006329113924050633
13,2,211878975579157340979791027672126245772,0.010021097046413503
13,3,31578059519807779113681364466649149541,0.0245253164556962
13,4,181942262194700220083417942732977910052,0.021624472573839662
13,5,159074933322326347398922677809800554711,0.02689873417721519
13,6,115740894356727264951187570435914672851,0.007911392405063292
13,7,290861879965026115492246384189710038201,0.0234704641350211
13,8,201950345298921153452958205256404988281,0.011603375527426161
13,9,66009992048447114627014255001920575167,0.008966244725738396
14,0,95496749621163830680618670960023459791,0.008396946564885497
14,1,120810538930962483981703587506121804903,0.03969465648854962
14,2,78087761554471694462137896999067207468,0.008651399491094147
14,3,129523219271609837484789772987097958017,0.009923664122137405
14,4,187221415810980172436686240234972773828,0.020610687022900764
14,5,96756800611739132375617558110079961785,0.013231552162849873
14,6,319414819589298944230734060970666972929,0.0035623409669211198
14,7,222596330463687724496077542637200413048,0.024681933842239184
14,8,178909923420198835600347398701566082840,0.027735368956743004
14,9,281768317667196933379647377245456655971,0.008651399491094147
15,0,337162788511792459556924632221439424846,0.011799410029498525
15,1,319529231610799546978814747029683238017,0.006391347099311701
15,2,161867137040994113619098082205245519516,0.011553588987217306
15,3,300322378721768907336793539469151515120,0.008603736479842675
15,4,238328460657555443332358505325026630988,0.02359882005899705
15,5,265273984327171069182944388730741725016,0.05260570304818092
15,6,250586685168766814587252907140752658840,0.029744346116027533
15,7,212435327924351259280311577837184379596,0.016470009832841692
15,8,110793789091945988023224482954802597766,0.017453294001966567
15,9,14285637558116336507079762867014533439,0.017453294001966567
16,0,335536763113463185049906243874447684408,0.035425582501188775
16,1,126898683553890947668489261807327731892,0.02282453637660485
16,2,51726022927123838778522783228035355813,0.021398002853067047
16,3,242089991663323818612358278053176101184,0.01806942463147884
16,4,306875857759759763422455460644949661418,0.012838801711840228
16,5,43193489783775960194908169213030461311,0.02330004755111745
16,6,86331346456715968907211354988050063746,0.0014265335235378032
16,7,69837340168746262611256650124986439437,0.029006181645268664
16,8,193957026629439757906840389238920005242,0.01878269139324774
16,9,286981932109128370232046842997555673835,0.007132667617689016
17,0,153074332200867487795581691972742017713,0.011970534069981584
17,1,210826565846960195575480533432036853557,0.031077348066298343
17,2,337444848764833116367319467009249174192,0.0177255985267035
17,3,120344784428107319028696165597855704657,0.030847145488029467
17,4,196167919242203811499789747404921425080,0.08632596685082873
17,5,41833501485758905821571982704801846349,0.008057090239410682
17,6,66292009224313352174439347560722362581,0.007826887661141806
17,7,141184788921459063892268689444626050996,0.03268876611418048
17,8,332523864374054863798515304679690613048,0.044429097605893184
17,9,168133306016207406740664832123142476718,0.017495395948434623
18,0,299975036677721160588850583990500176654,0.07005800981704596
18,1,306105007220009417826872519395155247041,0.0035698348951361
18,2,92348979641871859354739506620351991825,0.03302097278000892
18,3,205405621539438339315004903412810098926,0.12427487728692548
18,4,14328808104489195950624067242080484176,0.027219991075412762
18,5,144399227484287749710559563138920154742,0.06046407853636769
18,6,250175931456825789107055912553114330982,0.016956715751896476
18,7,172506333143857574383795757322046244959,0.05979473449352968
18,8,128601827833652399930293045343235908426,0.013833110218652387
18,9,89630762364878167363579095637754767047,0.002008032128514056
19,0,221213307875776366984050410325769760942,0.02207792207792208
19,1,286854202813522678160915122963934456933,0.05952380952380952
19,2,98555844236634308101240845010498833203,0.1525974025974026
19,3,275716556306066514937159267881715180034,0.08008658008658008
19,4,317858935748717836999260746760970751614,0.020346320346320345
19,5,288344371912922441255657450055272097254,0.0329004329004329
19,6,191547402140121775104877026273046864048,0.01948051948051948
19,7,25301930991032042879624747565511325799,0.030086580086580085
19,8,174555389702749892794075811619650695771,0.005194805194805195
19,9,304146215953577414938212091130257056696,0.06471861471861472
20,0,102983144468874919111860634542994066074,0.07587221521647751
20,1,92840268014866209774254388963097070338,0.012189995796553174
20,2,325635440004379737828389451825593186508,0.14627994955863807
20,3,307250468689193396778852681101063423529,0.01828499369482976
20,4,329800538355738548985830082256511399894,0.0975199663724254
20,5,173165271060453827273848624627369640638,0.0926860025220681
20,6,321695339290556016068653191277877517558,0.07229928541403952
20,7,107989991369068270648043760926394047841,0.28352248844052125
20,8,152445902056156421652902825114744470238,0.014081546868432115
20,9,209781460749378840411310598076050329371,0.07335014712063892
21,0,242387891212786150529424992186785709092,0.0457516339869281
21,1,159992674864260852604703630483065099554,0.053513071895424834
21,2,64288907960564020424868801789650501136,0.0639297385620915
21,3,18925521972889509546797768571958701204,0.041870915032679736
21,4,177836729385089478712706708379417287530,0.05698529411764706
21,5,123922046009089324775453820264420727389,0.018790849673202614
21,6,119305498377867329168691667289812834596,0.056372549019607844
21,7,20578893602677164998782642835193026690,0.008374183006535947
21,8,14920764556730249452515984986285573924,0.011437908496732025
21,9,182594039502725591122001124901449104285,0.14583333333333334
22,0,92712139830895413618639298006155994127,0.03635280095351609
22,1,195600151369176965905135246132798299457,0.04469606674612634
22,2,78516368625238940859204319950255056740,0.27751291219706
22,3,4067105826205732936972304153790104347,0.029797377830750895
22,4,168935113794216470945843083344786783644,0.24632499006754072
22,5,51640806975546684032773537364357095472,0.09157727453317441
22,6,180200542178722000365850847882211126898,0.3404847040127135
22,7,151736601014500694313941858339035686997,0.3327373857767183
22,8,273218388008460951393170776439776837139,0.1360746920937624
22,9,265575588705978257057719453815484798777,0.050059594755661505
23,0,293522709792633879556201442524157134834,0.28248259860788866
23,1,223361944200644791337562883371531946182,0.1656999226604795
23,2,217072900745963004067571790906860420519,0.14443155452436196
23,3,263102276890979063189837843223660594419,0.39926527455529776
23,4,337475063808440760605506322032679543734,0.35846867749419953
23,5,329824296392454908854783171643086179376,0.2302784222737819
23,6,238372079919252544462476665070165449242,0.08197989172467131
23,7,97707261941507450340151343989115405742,0.05626450116009281
23,8,107331621171356120744445676609057133958,0.37180974477958234
23,9,164621311295171547021760652089935198599,0.464230471771075
24,0,211375203640573686700939005211569072138,0.08644067796610169
24,1,180648094403356300872805862956652590857,0.7067796610169491
24,2,277830700237478953333597618738488240274,0.4
24,3,285722188965804788229995100784520005193,0.4666666666666667
24,4,306598488089925744440043968463056012388,0.7054613935969868
24,5,308032034623825584461964913015518273616,0.3231638418079096
24,6,141030256366855401256910698590068923213,0.6549905838041431
24,7,307658002063433291749734240169991760853,0.347834274952919
24,8,138924673518544007490214198800643810579,0.07947269303201507
24,9,52935770890873500743549678727493896662,0.005649717514124294
25,0,48613881363798238210530169350578340467,0.5106461086637298
25,1,150659317549133096980435634356215666905,0.0018355359765051395
25,2,149677674892000392209401303243310938749,0.3509544787077827
25,3,328785617447054646771257176092217800210,0.6059104258443465
25,4,186994151984902825051458705331853511705,0.24706314243759178
25,5,169783393223900477467379604783701813071,0.6110499265785609
25,6,138210617847211470214787300123013423379,0.6543685756240822
25,7,81577916730659320857418457506563598384,0.7164096916299559
25,8,252477662757405342666309795339718641765,0.7358663729809104
25,9,163047760640833370692714091459780183788,0.2850587371512482
26,0,261418672223658979213814088282180179750,0.7244897959183674
26,1,24490473246016771898022037999267732448,0.6702470461868958
26,2,289000752047209487385117609985740784595,0.6745435016111708
26,3,144085125162156054296756349231056227370,0.790547798066595
26,4,272321732127349322101434036103867973264,0.6834944504117436
26,5,81511062580914142562058697221792074405,0.8582169709989259
26,6,62432030142810778500707833872454819737,0.6385606874328679
26,7,146994230306276796571099178694310918142,0.6996061582527748
26,8,35385859400702929459796457444576859751,0.6673827425707125
26,9,255829184079454699339319640505386194987,0.7953813104189044
27,0,229975994710205191235411088651105978775,0.7877358490566038
27,1,324716857015372019267093060039050058691,0.8441649196366178
27,2,153072751277573960435063986548325467861,0.7361984626135569
27,3,326221755492259500337815590632884192063,0.7973445143256463
27,4,237089615354852985510084439971110638169,0.820230607966457
27,5,126375480693502021223011873289393586051,0.8287910552061496
27,6,257961768088053515952364797887671857960,0.7887840670859538
27,7,126832826930102702360964878140354255893,0.6168763102725366
27,8,102660021996121131546898658602562327129,0.8364779874213837
27,9,7004209932746844029801840926224783037,0.7634521313766597
28,0,148815614652895704441659417179870509772,0.689525759126578
28,1,220125021386895556067131523345779577901,0.8976458546571137
28,2,145842023451697390841788506370573105800,0.8087683384510406
28,3,216104927238405676200983005345763738037,0.8517570794950529
28,4,19540756152741019748041323449346412764,0.8500511770726714
28,5,32280953640130280284354817126254415601,0.8920163766632548
28,6,188243563568130533035211051680982063402,0.8357215967246674
28,7,281032715243484942034282654191363747163,0.8133742749914705
28,8,25886463890445179462836987867659729362,0.8814397816444899
28,9,236155283792412907565243116419925845151,0.8855339474582054
29,0,266000377873774862824561775701356948438,0.9283333333333333
29,1,20208905875818674286449328578106337539,0.8981666666666667
29,2,21431583785276019796884913190848469113,0.9355
29,3,290949037047213645219767780205770490880,0.895
29,4,265586133100823163267704559228356621984,0.9421666666666667
29,5,238273897652310477806245706306651134168,0.875
29,6,15718428074011144541081394960149133411,0.9191666666666667
29,7,84515370904626570554142331916380879516,0.9148333333333334
29,8,209641980485839338953026180569037506243,0.9125
29,9,202082468060321243116980605803833857980,0.7993333333333333
